0.875583,0.729737,0.617117,0.70055,0.654902,0.65127,0.301488,0.351703,0.814546,0.234519,0.378878,0.509328,0.192681,0.724417,0.609425,0.208194,0.823748,0.962302,0.0414954,0,647824,857457,600987,468736,359156,799862,168387,577609,391881,402907,313916,147562,19835,419101,19835,970756,863120,706460,664307,640578,778711,651810,837989,267816,352593,364807,160551,307757,847725,553246,255603,248656,348257,562478,492498,184727,938836,751811,124788,297172
0.667499,0.297098,0.309162,0.504151,0.54419,0.488651,0,0.741257,0.644489,0.506978,0.516574,0.433985,0.516639,0.524152,0.588987,0.655492,0.706888,0.0234652,0.3327,0.406321,422689,802107,359683,316802,961951,51121,825067,137676,828269,578741,220991,51121,572200,99310,613743,493966,494253,146193,194416,849840,114241,563523,264403,743339,172163,361294,364275,150548,726140,827042,808796,312226,367662,475129,791153,324806,25902.2,106366,331747,970756
0.748695,0.755796,0.613368,0.814691,0.653125,0.685593,0.22363,0.159939,0.605081,0.264869,0.410126,0.718835,0.474928,0.643056,0.598202,0.0408223,0.901161,0.834745,0.0433651,0,647824,857457,600987,468736,317136,819193,168387,577609,391881,402907,313916,147562,365440,51121,19835,970756,863120,706460,961951,865696,944200,502560,812939,267598,30512.2,970756,186148,314511,866655,527831,297995,272589,348257,562478,489153,205632,193339,666180,371818,51121
0.8889,0.765219,0.591764,0.579927,0.549009,0.65127,0.261091,0.306376,0.823892,0.137297,0.417451,0.509328,0.250367,0.776196,0.609425,0.206398,0.823748,0.962302,0,0.0297713,647824,857457,601656,470002,340641,848941,168387,577609,391881,402907,313916,147562,19835,848663,19835,970756,863120,706460,664307,640578,765439,753503,837989,267816,352593,364807,160551,307757,847725,553246,339480,195383,348257,562478,492498,184727,938836,751811,124788,297172
0.724669,0.306258,0.24362,0.539716,0.54419,0.440962,0.1139,0.776368,0.649465,0.553567,0.518345,0.404031,0.516639,0.606086,0.695833,0.800386,0.813078,0,0.204344,0.331806,422689,802107,184595,509545,910356,51121,825067,137676,828269,578741,19835,222309,821345,325311,613743,493966,494253,146193,194416,849840,114241,563523,264403,743339,172163,361294,364275,150548,726140,827042,808796,312226,367662,475129,791153,324806,19835,51121,280557,788184
0.748695,0.817055,0.543355,0.782467,0.741216,0.56904,0.273706,0.224721,0.792423,0.352458,0.406491,0.818308,0.474928,0.709176,0.53617,0.0408223,0.723967,0.956959,0,0.0883078,689528,871498,600987,468736,317136,819193,129787,555731,391881,402907,313916,147562,365440,51121,190466,734434,863120,706460,961951,651696,813619,220536,812939,267598,19835,970756,186148,314511,866655,527831,346402,348660,348257,562478,489153,205632,19835,970756,342904,51121
0.944885,0.710366,0.631714,0.547046,0.546041,0.697144,0.348496,0.306376,0.823892,0.209955,0.344539,0.541426,0.407823,0.719086,0.523693,0.0772215,0.759421,1,0.0388272,0,647824,857457,601656,470002,310503,803870,154675,565676,391881,402907,324908,148389,19835,579855,57361.1,770227,863120,706460,487915,543419,630044,814550,837989,267816,493988,198582,160551,307757,847725,553246,191324,51121,348257,562478,492498,184727,961951,683179,424665,733658
0.667499,0.396772,0.430199,0.585969,0.54419,0.459146,0.0655418,0.776368,0.689084,0.611425,0.527636,0.404031,0.516639,0.611987,0.723241,0.863303,0.813078,0,0.240401,0.233548,422689,802107,352911,714425,961951,51121,878787,143701,828269,578741,141254,163589,961951,368029,613743,493966,538689,197877,194416,849840,114241,563523,425252,200581,172163,361294,364275,150548,726140,827042,808796,312226,367662,475129,961951,184945,128689,51121,84347.1,873759
0.748695,0.817055,0.557985,0.686039,0.682941,0.550649,0.347619,0.13914,0.738476,0.352458,0.517507,0.744487,0.40619,0.596036,0.511048,0.0731223,0.802448,0.855387,0,0,689528,871498,600987,468736,317136,819193,129787,555731,391881,402907,313916,147562,147371,127985,382456,750758,863120,706460,961951,922696,894960,142884,812939,267598,297960,970756,186148,314511,866655,527831,487023,202045,348257,562478,489153,205632,19835,970756,400034,51121
0.941696,0.712622,0.508513,0.650856,0.71706,0.597635,0.177133,0.335813,0.824533,0.152846,0.237387,0.519565,0.443585,0.688073,0.506366,0.0625021,0.842855,0.669935,0.0870428,0.0537538,647824,857457,601656,470002,310503,803870,154675,565676,391881,402907,314038,170230,19835,970756,19835,756649,863120,706460,226495,544353,697193,822053,837989,267816,843744,341018,160551,307757,847725,553246,251037,78217.5,348257,562478,492498,184727,709264,921148,252851,703478
0.778217,0.768214,0.557985,0.686039,0.735773,0.550649,0.188696,0.177829,0.738476,0.352458,0.517507,0.597949,0.504155,0.723522,0.583024,0.0731223,0.843597,0.938198,0,0,689528,871498,600987,468736,317136,819193,129787,555731,391881,402907,313916,147562,19835,68310.5,280058,944800,863120,706460,961951,922696,894960,142884,812939,267598,623197,651934,186148,314511,866655,527831,487023,202045,348257,562478,511798,165585,19835,970756,400034,51121
0.778217,0.768214,0.516895,0.686039,0.735773,0.550649,0.188696,0.177829,0.738476,0.352458,0.517507,0.597949,0.504155,0.723522,0.583024,0.0731223,0.843597,0.938198,0,0,689528,871498,600987,468736,317136,819193,129787,555731,391881,402907,313916,147562,19835,68310.5,280058,944800,863120,706460,961951,922696,894960,142884,812939,267598,623197,651934,186148,314511,866655,527831,487023,202045,348257,562478,511798,165585,19835,970756,400034,51121
1,0.706142,0.53578,0.63924,0.809454,0.659877,0.35132,0.354249,0.879782,0.197936,0.307383,0.519565,0.485369,0.676453,0.66957,0.0463162,0.854818,0.743861,0.128051,0,647824,857457,601656,470002,310503,803870,154675,565676,391881,402907,314038,170230,206433,970756,195143,970756,863120,706460,169085,289988,697193,822053,837989,267816,849463,569496,160551,307757,847725,553246,119593,226427,348257,562478,492498,184727,917253,963975,252851,703478
0.73268,0.751758,0.607315,0.68363,0.735773,0.515131,0.188696,0.179998,0.691534,0.283368,0.517507,0.597949,0.588905,0.723522,0.566861,0.130424,0.79756,1,0,0,689528,871498,600987,468736,317136,819193,129787,555731,391881,402907,313916,147562,19835,389427,300077,711138,863120,706460,692836,906124,894960,142884,812939,267598,623197,651934,186148,314511,866655,527831,487023,202045,348257,562478,511798,165585,19835,970756,317761,51121
0.690689,0.852219,0.595574,0.712248,0.823616,0.550649,0.144478,0.16521,0.666521,0.418892,0.517507,0.722838,0.61255,0.785577,0.608193,0.071248,0.974991,0.714231,0.0577928,0,689528,871498,601623,325957,317136,819193,129787,555731,391881,402907,313916,147562,19835,209822,558055,970756,863120,706460,769079,970756,873820,167085,812939,267598,639424,539583,186148,314511,866655,527831,426891,51121,348257,562478,511798,165585,94055,822331,19835,51121
1,0.764806,0.56049,0.63924,0.879142,0.695203,0.360028,0.404065,0.989739,0.111062,0.307383,0.519565,0.621195,0.733646,0.664926,0.137584,0.81925,0.858206,0.245423,0,647824,857457,601656,470002,310503,803870,154675,565676,391881,402907,314038,170230,363620,614314,19835,513781,863120,706460,19835,252368,697193,822053,837989,267816,800734,97423.7,199810,332594,847725,553246,19835,51121,348257,562478,492498,184727,961951,922712,353278,737092
0.690885,0.773582,0.603809,0.594624,0.704876,0.515131,0.246405,0.202018,0.691534,0.208987,0.517507,0.598101,0.588905,0.761559,0.530358,0.130424,0.798024,0.932105,0,0,689528,871498,643978,436666,317136,819193,129787,555731,391881,402907,313916,147562,19835,306444,234359,866535,863120,706460,613529,838000,885537,177505,812939,267598,623197,651934,186148,314511,866655,527831,827657,51121,348257,562478,511798,165585,19835,970756,19835,461980
0.738493,0.852219,0.50073,0.730869,0.920565,0.506245,0.144478,0.351432,0.584539,0.303259,0.517507,0.720475,0.514473,0.853727,0.596313,0.194278,1,0.762379,0.0577928,0,677799,862510,607684,332707,317136,819193,129787,555731,391881,402907,313916,147562,19835,262989,666114,970756,863120,706460,769079,970756,873820,167085,812939,267598,639424,539583,186148,314511,866655,527831,143533,138465,348257,562478,511798,165585,172581,970756,262800,51121
0.985593,0.716023,0.56049,0.588632,0.931797,0.706171,0.220122,0.486091,1,0.0755199,0.307383,0.61778,0.621195,0.774628,0.745947,0.118306,0.697999,0.899824,0.289424,0,647824,857457,601656,470002,310503,803870,154675,565676,391881,402907,314038,170230,381989,312271,294120,488600,863120,706460,187811,645048,423287,845833,812727,361319,800734,97423.7,199810,332594,847725,553246,104719,51121,348257,562478,492498,184727,961951,970756,353278,737092
0.690885,0.581635,0.665593,0.588662,0.704876,0.515131,0.338213,0.265644,0.702129,0.248565,0.517507,0.548673,0.656678,0.880673,0.556741,0.41794,0.732302,1,0.0147717,0.0949938,689528,871498,643978,436666,317136,819193,129787,555731,391881,402907,313916,147562,229044,371804,240590,733119,863120,706460,500575,608158,860540,128307,812939,267598,623197,651934,186148,314511,866655,527831,658313,188456,348257,562478,511798,165585,45075.9,771476,423877,152841
0.706857,0.885453,0.530098,0.765146,0.99042,0.534099,0.184743,0.280541,0.543145,0.362489,0.543284,0.746979,0.636222,0.97574,0.548989,0.139631,0.688087,0.748503,0.0523824,0,677799,862510,607684,332707,317136,819193,129787,555731,391881,402907,313916,147562,19835,51121,940001,970756,863120,706460,859937,908341,873820,167085,781561,277923,639424,539583,186148,314511,866655,527831,143533,138465,348257,562478,511798,165585,379012,936102,256746,51121
0.903638,0.690879,0.595312,0.588632,0.953969,0.679512,0.293214,0.482293,0.948633,0.221826,0.191799,0.576719,0.633462,0.774628,0.745947,0.18023,0.591326,0.809142,0.315456,0.135796,647824,857457,601656,470002,310503,803870,154675,565676,391881,402907,314038,170230,353729,66755.7,101884,522924,863120,706460,19835,51121,692612,601901,806284,352040,800734,97423.7,142251,365721,847725,553246,19835,51121,348257,562478,492498,184727,820571,706077,392616,970756
0.662731,0.581635,0.676661,0.576258,0.775843,0.659216,0.40736,0.265644,0.702884,0.161323,0.652628,0.549005,0.607201,0.793017,0.50942,0.43701,0.648073,0.978033,0.058121,0.0184982,689528,871498,643978,436666,317136,819193,129787,555731,391881,402907,313916,147562,356151,165507,315360,334871,863120,706460,74133.7,501632,860540,128307,812939,267598,623197,651934,186148,314511,866655,527831,658313,188456,348257,562478,511798,165585,64231.7,187181,188924,51121
0.875543,0.990113,0.607579,0.713452,0.99042,0.600458,0.235008,0.3188,0.504534,0.448993,0.615643,0.776413,0.836044,0.97574,0.602496,0.180906,0.672771,0.84491,0.124914,0.0883529,677799,862510,607684,332707,317136,819193,129787,555731,391881,402907,313916,147562,19835,115533,796055,970756,863120,706460,961951,970756,873820,167085,781561,277923,639424,539583,180093,323817,866655,527831,380674,397863,348257,562478,511798,165585,945185,970756,363226,157460
0.662731,0.635809,0.723826,0.542129,0.775843,0.768276,0.327637,0.160298,0.668341,0.161323,0.55059,0.571585,0.546815,0.793017,0.764121,0.46868,0.773556,1,0.157595,0.0184982,689528,871498,643978,436666,317136,819193,129787,555731,391881,402907,313916,147562,19835,566895,237220,440826,823504,765269,74133.7,501632,860540,128307,806622,283146,657583,581590,186148,314511,866655,527831,644624,51121,348257,562478,511798,165585,306300,355895,318399,510841
0.770773,0.838702,0.682704,0.672041,0.99042,0.670429,0.266156,0.281999,0.507045,0.448993,0.577764,0.764943,0.72028,0.97574,0.612533,0.225414,0.677649,0.8381,0.124914,0.176274,677799,862510,605604,416450,317136,819193,129787,555731,391881,402907,313916,147562,139859,221166,816199,853022,863120,706460,522347,970756,873820,167085,803557,337840,639424,539583,180093,323817,866655,527831,534635,325731,348257,562478,511798,165585,637204,970756,361661,107205
0.770773,0.838702,0.682704,0.672041,0.99042,0.670429,0.266156,0.281999,0.507045,0.448993,0.577764,0.764943,0.72028,0.97574,0.612533,0.225414,0.677649,0.8381,0.124914,0.176274,677799,862510,605604,416450,317136,819193,129787,555731,391881,402907,313916,147562,139859,221166,816199,853022,863120,706460,522347,970756,873820,167085,803557,337840,639424,539583,180093,323817,866655,527831,534635,325731,348257,562478,511798,165585,637204,970756,361661,107205
0.662731,0.635809,0.632748,0.542129,0.737534,0.806817,0.413035,0.269371,0.576598,0.264221,0.55059,0.685108,0.653777,0.746522,0.708689,0.437141,0.947619,0.990955,0.18715,0.140236,689528,871498,643978,436666,317136,819193,129787,555731,391881,402907,313916,147562,19835,401386,694647,239096,823504,765269,92469.2,181924,860540,128307,806622,283146,657583,581590,186148,314511,866655,527831,644624,51121,348257,562478,511798,165585,19835,831393,182299,661989
0.770773,0.838702,0.673403,0.677845,0.940408,0.531271,0.266156,0.281999,0.54995,0.485885,0.577764,0.830825,0.72028,0.96626,0.612533,0.139592,0.614668,0.8381,0.0492186,0.276497,677799,862510,605604,416450,317136,819193,129787,555731,391881,402907,313916,147562,139859,221166,961951,970756,863120,706460,406992,970756,873820,167085,803557,337840,639424,539583,180093,323817,866655,527831,534635,325731,348257,562478,511798,165585,785180,782784,440091,111021
0.783789,0.761542,0.837411,0.730806,0.964463,0.713837,0.266156,0.229336,0.531983,0.403168,0.522457,0.776886,0.72028,1,0.593431,0.225414,0.75794,0.769366,0.0690559,0.13368,677799,862510,605604,416450,317136,819193,129787,555731,391881,402907,313916,147562,19942.1,250559,906160,772687,811035,692039,687902,732396,873820,167085,803557,337840,597441,608858,180093,323817,866655,527831,650798,466949,348257,562478,511798,165585,304472,872645,194124,379568
0.662731,0.586023,0.572161,0.542129,0.650331,0.821643,0.413035,0.303962,0.690622,0.235086,0.55059,0.685108,0.625072,0.773923,0.708689,0.359615,0.774162,0.984874,0,0.214182,689528,871498,643978,436666,317136,819193,129787,555731,391881,402907,313916,147562,19835,572797,694647,239096,823504,765269,19835,355228,860540,128307,806622,283146,657583,581590,192720,364620,866655,527831,852201,51121,348257,562478,511798,165585,19835,831393,19835,706217
0.809956,0.8482,0.60138,0.677845,1,0.626539,0.153362,0.185623,0.502952,0.401529,0.577764,0.904242,0.654599,0.996175,0.634686,0.122028,0.73468,0.743955,0.100881,0.275885,677799,862510,605604,416450,317136,819193,129787,555731,391881,402907,313916,147562,112873,741924,831420,830002,863120,706460,502471,646224,839696,147973,803557,337840,630362,546770,180093,323817,866655,527831,534635,325731,348257,562478,511798,165585,684704,839130,440091,111021
0.783789,0.829924,0.741477,0.747191,0.873208,0.679939,0.291031,0.0845035,0.527389,0.29762,0.562135,0.860958,0.817619,1,0.508818,0.151432,0.824276,0.953753,0.0690559,0.146249,677799,862510,605604,416450,330763,810244,129787,555731,391881,402907,313916,147562,387430,408541,744133,892228,811035,692039,961951,556209,873820,167085,793449,314940,597441,608858,180093,323817,866655,527831,754544,251602,348257,562478,511798,165585,117991,741129,961951,51121
0.675534,0.586023,0.522441,0.542129,0.81654,0.806934,0.432516,0.356342,0.688788,0.258501,0.584775,0.664658,0.602729,0.808525,0.679084,0.286572,0.774162,0.994802,0.126212,0.311092,689528,871498,643978,436666,317136,819193,129787,555731,391881,402907,313916,147562,476322,143164,694647,239096,823504,765269,19835,630869,860540,128307,806622,283146,612397,597717,192720,364620,866655,527831,583955,51121,348257,562478,511798,165585,19835,831393,19835,775684
0.854627,0.741158,0.627073,0.58016,0.995846,0.722815,0.153362,0.267229,0.663171,0.365541,0.502909,0.91552,0.654599,1,0.538573,0.0284307,0.792461,0.732089,0,0.17661,677799,862510,605604,416450,317136,819193,129787,555731,391881,402907,313916,147562,19835,890594,420056,940004,863120,706460,299278,332364,839696,147973,803557,337840,630362,546770,180093,323817,866655,527831,530063,308931,348257,562478,511798,165585,665885,730040,168516,170355
0.7704,0.854384,0.79152,0.669905,0.873208,0.746579,0.291031,0.0845035,0.601638,0.37915,0.513227,0.743984,0.972372,0.923552,0.556156,0.208085,0.784602,0.953753,0.168495,0.197697,677799,862510,605604,416450,330763,810244,129787,555731,391881,402907,313916,147562,411290,342380,829508,782543,811035,692039,799694,545689,873820,167085,793449,314940,597441,608858,180093,323817,866655,527831,904915,184295,348257,562478,511798,165585,92600.2,691956,961951,51121
0.715209,0.641347,0.660831,0.69897,0.816124,0.899607,0.339356,0.260535,0.559812,0.260208,0.610204,0.748678,0.700169,0.882188,0.877486,0.239565,0.550387,1,0,0.248718,689528,871498,643978,436666,317136,819193,129787,555731,391881,402907,313916,147562,273253,101567,665508,523752,823504,765269,19947.6,567685,860540,128307,831706,328630,612397,597717,192720,364620,866655,527831,550219,76352,348257,562478,511798,165585,159637,717377,122049,684229
0.809956,0.771247,0.722947,0.611327,0.953326,0.884018,0.153362,0.100672,0.753862,0.442062,0.51461,0.918136,0.764223,0.968387,0.773699,0.0629386,0.696945,0.672271,0,0.207743,677799,862510,605604,416450,317136,819193,129787,555731,391881,402907,313916,147562,110231,599108,420056,940004,863120,706460,446048,157759,839696,147973,803557,337840,630362,546770,180093,323817,866655,527831,961951,424180,348257,562478,511798,165585,931126,788135,209389,194262
0.681553,0.914413,0.827774,0.547148,0.903484,0.746579,0.381782,0.0845035,0.566633,0.409694,0.582886,0.756913,0.972372,1,0.580951,0.429499,0.757797,0.941009,0.0738951,0.172281,677799,862510,605604,416450,330763,810244,129787,555731,391881,402907,313916,147562,890185,288356,657140,970756,811035,692039,763261,554013,873820,167085,793449,314940,597441,608858,180093,323817,866655,527831,961951,177961,348257,562478,511798,165585,271851,779496,961951,51121
0.987845,0.779269,0.84413,0.549958,1,0.765725,0.114107,0.0987155,0.733944,0.442062,0.576837,0.919115,0.513558,0.890087,0.715182,0.110293,0.696945,0.693783,0.18521,0.238125,677799,862510,605604,416450,317136,819193,129787,555731,391881,402907,313916,147562,32319.8,873702,651399,970756,863120,706460,453958,135698,839696,147973,803557,337840,630362,546770,171832,365051,866655,527831,848080,595038,348257,562478,511798,165585,621597,703264,554618,364123
0.66236,0.914413,0.648605,0.524454,0.879945,0.750633,0.353049,0.0845035,0.629604,0.480908,0.682975,0.839227,0.943103,1,0.798181,0.256364,0.819157,0.82304,0.05225,0,677799,862510,605604,416450,330763,810244,129787,555731,391881,402907,313916,147562,865081,167767,358110,611745,811035,692039,895579,459460,873820,167085,793449,314940,597441,608858,180093,323817,866655,527831,624617,298709,348257,562478,511798,165585,271851,779496,752681,51121
0.66236,0.914413,0.648605,0.524454,0.879945,0.750633,0.353049,0.123063,0.629604,0.480908,0.682975,0.839227,0.943103,1,0.798181,0.256364,0.819157,0.82304,0.05225,0,677799,862510,605604,416450,330763,810244,129787,555731,391881,402907,313916,147562,847064,309058,358110,611745,811035,692039,961951,657014,873820,167085,793449,314940,597441,608858,180093,323817,866655,527831,624617,298709,348257,562478,511798,165585,332580,604657,961951,51121
